EPBC Number,Stem,Url,Under Review,Scraped
2013/6916,?id=6c94f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6c94f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2012/6560,?id=8595f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8595f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2008/4648,?id=e490f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e490f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2010/5513,?id=5eb6fe5f-4852-ec11-80cf-00505684c137,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5eb6fe5f-4852-ec11-80cf-00505684c137,True,2023/03/15
2008/4285,?id=7990f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7990f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2012/6529,?id=ed9872a5-4e52-ec11-80cf-00505684c137,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ed9872a5-4e52-ec11-80cf-00505684c137,True,2023/03/15
2012/6439,?id=6895f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6895f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2011/6152,?id=0095f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0095f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2012/6606,?id=9195f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9195f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2013/6893,?id=6494f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6494f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2010/5770,?id=d792f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=d792f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2011/5827,?id=0893f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0893f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2011/5829,?id=0a93f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0a93f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2010/5655,?id=a292f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a292f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2010/5296,?id=df91f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=df91f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2006/3156,?id=be93f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=be93f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2010/5707,?id=b792f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b792f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2012/6605,?id=8f95f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8f95f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2007/3533,?id=78e6fc67-d250-ec11-80cf-00505684c137,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=78e6fc67-d250-ec11-80cf-00505684c137,True,2023/03/15
2010/5552,?id=6b92f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6b92f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2011/6181,?id=1695f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1695f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2010/5722,?id=bb92f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=bb92f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2011/5898,?id=3993f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3993f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2009/5109,?id=6f91f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6f91f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2006/3070,?id=3059306a-dcdd-e611-9a9c-005056ba00a7,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3059306a-dcdd-e611-9a9c-005056ba00a7,True,2023/03/15
2009/5243,?id=c891f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c891f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2004/1422,?id=5660fec4-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5660fec4-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2002/719,?id=2460fec4-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2460fec4-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2005/2059,?id=8393f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8393f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2010/5661,?id=a792f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a792f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2008/4284,?id=7790f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7790f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2013/7060,?id=2429205b-23ac-e911-ad32-00505684324c,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2429205b-23ac-e911-ad32-00505684324c,True,2023/03/15
2011/6139,?id=fe94f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fe94f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2010/5403,?id=1f92f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1f92f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2005/2270,?id=ab93f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ab93f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2010/5435,?id=2d92f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2d92f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2009/5003,?id=4691f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4691f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2010/5316,?id=e591f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e591f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2013/6974,?id=7f94f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7f94f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2009/5256,?id=d791f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=d791f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2010/5478,?id=4692f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4692f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2010/5421,?id=2592f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2592f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2009/5120,?id=7991f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7991f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2007/3333,?id=fc2d044f-fbcd-e911-ae51-005056842ad1,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fc2d044f-fbcd-e911-ae51-005056842ad1,True,2023/03/15
2010/5396,?id=1d92f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1d92f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2012/6418,?id=5c95f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5c95f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2011/6213,?id=3195f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3195f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2012/6523,?id=7f95f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7f95f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2011/6194,?id=1d95f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1d95f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2009/5007,?id=db31049a-02a9-ec11-80d6-00505684c563,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=db31049a-02a9-ec11-80d6-00505684c563,True,2023/03/15
2010/5344,?id=f191f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f191f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2012/6472,?id=6f95f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6f95f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2011/5987,?id=bb94f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=bb94f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2011/6021,?id=d594f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=d594f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2009/5017,?id=4a91f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4a91f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2010/5636,?id=9292f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9292f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2013/7098,?id=a094f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a094f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2013/6812,?id=5094f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5094f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2009/4821,?id=1991f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1991f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2004/1495,?id=5c60fec4-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5c60fec4-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2007/3501,?id=b67aad50-e1dd-e611-bdfe-005056ba00a8,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b67aad50-e1dd-e611-bdfe-005056ba00a8,True,2023/03/15
2011/6201,?id=4aa33da3-c5ad-e911-ad32-00505684324c,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4aa33da3-c5ad-e911-ad32-00505684324c,True,2023/03/15
2010/5693,?id=ab92f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ab92f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2012/6391,?id=5895f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5895f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2009/4719,?id=3fff987f-2253-ec11-80cf-00505684c137,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3fff987f-2253-ec11-80cf-00505684c137,True,2023/03/15
2010/5586,?id=8092f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8092f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2008/4454,?id=b390f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b390f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2008/4210,?id=6590f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6590f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2008/4469,?id=94953121-e6dd-e611-bdfe-005056ba00a8,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=94953121-e6dd-e611-bdfe-005056ba00a8,True,2023/03/15
2011/5808,?id=fa92f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fa92f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2011/5996,?id=bf94f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=bf94f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2009/4706,?id=f490f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f490f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2010/5337,?id=ed91f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ed91f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2007/3585,?id=f17cb582-3b9d-e511-8a4b-005056ba00a8,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f17cb582-3b9d-e511-8a4b-005056ba00a8,True,2023/03/15
2013/6866,?id=5694f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5694f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2011/6229,?id=3395f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3395f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2010/5566,?id=6d92f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6d92f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2013/6803,?id=4c94f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4c94f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2007/3660,?id=2d94f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2d94f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2017/8085,?id=eca20508-7052-ec11-80d2-00505684c563,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=eca20508-7052-ec11-80d2-00505684c563,True,2023/03/15
2013/6799,?id=9ac96bc6-360a-e811-92a8-005056ba00a8,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9ac96bc6-360a-e811-92a8-005056ba00a8,True,2023/03/15
2015/7453,?id=74603c44-2453-ec11-80cf-00505684c137,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=74603c44-2453-ec11-80cf-00505684c137,True,2023/03/15
2016/7842,?id=c7f1fbd9-5256-ec11-80d2-00505684c563,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c7f1fbd9-5256-ec11-80d2-00505684c563,True,2023/03/15
2015/7609,?id=918b3755-1641-ec11-80d1-00505684c563,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=918b3755-1641-ec11-80d1-00505684c563,True,2023/03/15
2018/8368,?id=e3982a19-47e3-ea11-942e-00505684324c,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e3982a19-47e3-ea11-942e-00505684324c,True,2023/03/15
2017/8004,?id=45063c39-6f52-ec11-80d2-00505684c563,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=45063c39-6f52-ec11-80d2-00505684c563,True,2023/03/15
2019/8487,?id=be67e082-1e82-eb11-80c2-00505684c137,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=be67e082-1e82-eb11-80c2-00505684c137,True,2023/03/15
2009/5175,?id=a691f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a691f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2008/4497,?id=0c6096f7-d650-ec11-80cf-00505684c137,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0c6096f7-d650-ec11-80cf-00505684c137,True,2023/03/15
2009/4759,?id=fae2f181-e7dd-e611-bdfe-005056ba00a8,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fae2f181-e7dd-e611-bdfe-005056ba00a8,True,2023/03/15
2002/565,?id=0660fec4-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0660fec4-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2015/7438,?id=ce84d7c6-2353-ec11-80cf-00505684c137,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ce84d7c6-2353-ec11-80cf-00505684c137,True,2023/03/15
2010/5473,?id=3e92f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3e92f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2009/4757,?id=0591f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0591f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2019/8408,?id=431107ca-ed27-ec11-80c9-00505684c137,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=431107ca-ed27-ec11-80c9-00505684c137,True,2023/03/15
2017/8112,?id=58563472-3053-ec11-80cf-00505684c137,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=58563472-3053-ec11-80cf-00505684c137,True,2023/03/15
2019/8546,?id=13a0e1c5-3353-ec11-80cf-00505684c137,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=13a0e1c5-3353-ec11-80cf-00505684c137,True,2023/03/15
2015/7495,?id=8c61f0e9-2453-ec11-80cf-00505684c137,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8c61f0e9-2453-ec11-80cf-00505684c137,True,2023/03/15
2018/8296,?id=859842a1-7552-ec11-80cf-00505684c137,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=859842a1-7552-ec11-80cf-00505684c137,True,2023/03/15
2009/5061,?id=5f91f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5f91f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2017/7922,?id=46c50f56-2b69-ed11-81ac-00224818a758,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=46c50f56-2b69-ed11-81ac-00224818a758,True,2023/03/15
2017/7932,?id=f5230a26-6e52-ec11-80d2-00505684c563,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f5230a26-6e52-ec11-80d2-00505684c563,True,2023/03/15
2019/8539,?id=816c5f51-5b26-ec11-80c9-00505684c137,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=816c5f51-5b26-ec11-80c9-00505684c137,True,2023/03/15
2009/5162,?id=a091f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a091f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2008/4399,?id=9d7c14e9-3015-e911-931a-00505684324c,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9d7c14e9-3015-e911-931a-00505684324c,True,2023/03/15
2008/4058,?id=71e815d1-7b6b-ed11-81ac-00224818a758,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=71e815d1-7b6b-ed11-81ac-00224818a758,True,2023/03/15
2019/8388,?id=95b84024-7652-ec11-80cf-00505684c137,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=95b84024-7652-ec11-80cf-00505684c137,True,2023/03/15
2009/4835,?id=1b91f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1b91f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2009/5062,?id=6191f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6191f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2017/8053,?id=138da8f6-78c5-ea11-97dc-00505684324c,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=138da8f6-78c5-ea11-97dc-00505684324c,True,2023/03/15
2008/4057,?id=eb60fec4-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=eb60fec4-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2006/3135,?id=b693f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b693f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2016/7724,?id=6b2d11f2-3640-ec11-80d1-00505684c563,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6b2d11f2-3640-ec11-80d1-00505684c563,True,2023/03/15
2009/5029,?id=4e91f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4e91f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2009/4862,?id=2791f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2791f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2018/8338,?id=ae1d5e47-3353-ec11-80cf-00505684c137,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ae1d5e47-3353-ec11-80cf-00505684c137,True,2023/03/15
2007/3574,?id=2b94f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=2b94f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2009/4849,?id=1f91f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1f91f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2016/7729,?id=23c0f80a-6a52-ec11-80d2-00505684c563,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=23c0f80a-6a52-ec11-80d2-00505684c563,True,2023/03/15
2009/4911,?id=3691f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3691f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2008/4161,?id=6f03ba8b-4c3f-e711-b32b-005056ba00a7,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6f03ba8b-4c3f-e711-b32b-005056ba00a7,True,2023/03/15
2007/3361,?id=110497db-45a5-ea11-8a09-00505684324c,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=110497db-45a5-ea11-8a09-00505684324c,True,2023/03/15
2015/7627,?id=fe12a8c2-c85b-ec11-80cf-00505684c137,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fe12a8c2-c85b-ec11-80cf-00505684c137,True,2023/03/15
2016/7767,?id=37746ad2-43b0-ea11-8a09-00505684324c,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=37746ad2-43b0-ea11-8a09-00505684324c,True,2023/03/15
2018/8243,?id=6018c419-7152-ec11-80d2-00505684c563,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=6018c419-7152-ec11-80d2-00505684c563,True,2023/03/15
2016/7804,?id=5f83d552-6b52-ec11-80d2-00505684c563,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=5f83d552-6b52-ec11-80d2-00505684c563,True,2023/03/15
2017/8065,?id=db3dbdbb-2f53-ec11-80cf-00505684c137,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=db3dbdbb-2f53-ec11-80cf-00505684c137,True,2023/03/15
2008/4059,?id=ef60fec4-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ef60fec4-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2017/7869,?id=b6d502d2-2d53-ec11-80cf-00505684c137,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b6d502d2-2d53-ec11-80cf-00505684c137,True,2023/03/15
2008/4405,?id=9490f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9490f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2018/8289,?id=1716c169-63e3-ea11-942e-00505684324c,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1716c169-63e3-ea11-942e-00505684324c,True,2023/03/15
2009/4905,?id=3491f6ca-6067-e511-b4b8-005056ba00ab,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3491f6ca-6067-e511-b4b8-005056ba00ab,True,2023/03/15
2018/8359,?id=9f91cb19-061f-eb11-82c9-00505684324c,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9f91cb19-061f-eb11-82c9-00505684324c,True,2023/03/15
2019/8395,?id=bee06045-7652-ec11-80cf-00505684c137,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=bee06045-7652-ec11-80cf-00505684c137,True,2023/03/15
2015/7516,?id=9b4bf5ef-20e8-eb11-80c6-00505684c137,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9b4bf5ef-20e8-eb11-80c6-00505684c137,True,2023/03/15
